#Iteration Current
0	1.18E-09
1	1.15E-09
2	1.16E-09
3	1.14E-09
4	1.16E-09
5	1.14E-09
6	1.15E-09
7	1.14E-09
8	1.17E-09
9	1.15E-09
10	1.17E-09
11	1.13E-09
12	1.13E-09
13	1.16E-09
14	1.15E-09
15	1.13E-09
16	1.16E-09
17	1.14E-09
18	1.14E-09
19	1.17E-09
20	1.12E-09
21	1.16E-09
22	1.16E-09
23	1.16E-09
24	1.13E-09
25	1.15E-09
26	1.15E-09
27	1.14E-09
28	1.17E-09
29	1.16E-09
30	1.16E-09
31	1.17E-09
32	1.12E-09
33	1.14E-09
34	1.15E-09
35	1.16E-09
36	1.16E-09
37	1.15E-09
38	1.17E-09
39	1.17E-09
40	1.15E-09
41	1.18E-09
42	1.15E-09
43	1.12E-09
44	1.14E-09
45	1.13E-09
46	1.14E-09
47	1.15E-09
48	1.16E-09
49	1.18E-09
50	1.15E-09
51	1.16E-09
52	1.17E-09
53	1.17E-09
54	1.14E-09
55	1.14E-09
56	1.16E-09
57	1.16E-09
58	1.16E-09
59	1.16E-09
60	1.14E-09
61	1.17E-09
62	1.18E-09
63	1.18E-09
64	1.16E-09
65	1.16E-09
66	1.15E-09
67	1.19E-09
68	1.17E-09
69	1.15E-09
70	1.17E-09
71	1.17E-09
72	1.16E-09
73	1.19E-09
74	1.19E-09
75	1.17E-09
76	1.15E-09
77	1.19E-09
78	1.16E-09
79	1.16E-09
80	1.16E-09
81	1.15E-09
82	1.15E-09
83	1.16E-09
84	1.17E-09
85	1.14E-09
86	1.15E-09
87	1.14E-09
88	1.12E-09
89	1.13E-09
90	1.15E-09
91	1.11E-09
92	1.15E-09
93	1.13E-09
94	1.14E-09
95	1.13E-09
96	1.16E-09
97	1.13E-09
98	1.12E-09
99	1.13E-09
100	1.16E-09
101	1.15E-09
102	1.15E-09
103	1.18E-09
104	1.15E-09
105	1.15E-09
106	1.14E-09
107	1.15E-09
108	1.15E-09
109	1.14E-09
110	1.16E-09
111	1.16E-09
112	1.15E-09
113	1.15E-09
114	1.14E-09
115	1.13E-09
116	1.16E-09
117	1.19E-09
118	1.15E-09
119	1.15E-09
